query_id	passage_id	relevance
q_92d284c164bbd160bcca	p_fb0844814759e397f4a5	1
q_93185b840b44226b6153	p_e5354ce65da14b17b1ae	1
q_934ba175dc20f853aac1	p_6c21384cf286ef0f64c1	1
q_93a4270fdf34576e345c	p_72ae28895614ef377467	1
q_93c01fc22364111f4a75	p_298c302f07349047219b	1
q_93c4ec88cec751109b5a	p_bfbe761ffca4bda5183d	1
q_93dd458444b7321ddf00	p_6c3de1bcff993862bbbe	1
q_93e2e1bd8592d8e9b576	p_7f32714af0b683ca9c6b	1
q_944179762bd9e17825ee	p_0276382c92097fbc5549	1
q_944a287b9acaf0015463	p_7ceb4e1ca21aa183c8c6	1
q_94537a4f383e581b6181	p_772cfef9a4f140180e95	1
q_9469421b28c080a91adc	p_d50981b445658acfeaf2	1
q_948c87a79198bcbf4af5	p_949a3f91c358557abf93	1
q_949c055decd85264aa51	p_d056ac5802e2a191afdb	1
q_94b40f9ecfcdf947d74c	p_20126c9b94e1a0160bc3	1
q_94b7291d6b1794e74b65	p_834636623d9f5b384c7b	1
q_94b8b823e3211da830a2	p_ddaddb84ae748c97a8fa	1
q_94b9de75a34ab7804b42	p_bbfbeb2d08a4325ee24e	1
q_94bf06a390b1d081412b	p_1682b6f3f0ea2d0c8962	1
q_94bf3256353e6891eb62	p_561cba05d8a508d9fd91	1
q_94c362fccc85dfad6097	p_137cf95f4949d5617228	1
q_94d9a605f4ad6712cd9d	p_7dca3467ea2846e8409c	1
q_94e4ea591675043afb10	p_a288042b81a28e385773	1
q_94fdf2d116e387fc242c	p_d49864d0f38ec50847fe	1
q_95013c76035ab3ca079a	p_30eebfd6e156e7f6a2e3	1
q_95190e563cbccc2c86dc	p_fdd2a6dd02c26c402664	1
q_95354f409ceb5e709e2a	p_894f2aa62d70d395e05b	1
q_955889e44f8f3a47b7e5	p_992c7d224f38b0b08ead	1
q_9592bd69a4b6d21c50a6	p_1a599d5d495a4e73d87d	1
q_95b1f8427d22fea7da06	p_597cd0fbb32f455d3c06	1
q_95dc7147bc7e06577790	p_8104057891de8c91b028	1
q_95fe0afba00b0e3edbb7	p_d9321f72edd4b09c8eaf	1
q_96061b8970fbbc56cfab	p_58ad80c114c25832863b	1
q_96126d7827c54f78ad00	p_a121b1a6fb377460d186	1
q_961584c3984d03319aab	p_15a866b3d86a981b7c8a	1
q_961e83179f2f049fcbca	p_b216dfcbc35a226892c2	1
q_963b2021df1f05abdbef	p_094c46de59c4e70503ab	1
q_96436d569436213570c3	p_1299deb8b8ab3300885e	1
q_9667cabd795fb5c363fb	p_8af2b718054919b5d8dc	1
q_96b0b1926b004b27bea6	p_6ab454819de965ac20ad	1
q_96b24141f089714f3d81	p_ee66e127478135620f5d	1
q_96b88b1867a0cc721e0a	p_d888a74683603acaf049	1
q_96c45d62c65df8c04351	p_5a51ddd288274d3c18c7	1
q_96caad33bf010fe75e1a	p_8c3ada56dd93dde3d2d4	1
q_96d72dfbc557bc00b788	p_8ddbc4f799f4d335f235	1
q_96eee1ee65c2f1f3d34d	p_f16631532651d7a5c994	1
q_971a1294d974986ed9a2	p_b0a39381c660c4c0d386	1
q_971bac5dc6e77228049f	p_0793a9292ccdb9c45ff6	1
q_97a03458bf202ae11d84	p_48f897ddad5547b61e4d	1
q_97bfbc740eff8da7b9b9	p_05bcd9b173365772c774	1
q_97d777100874faeac55e	p_7e184f277e4050e32473	1
q_97ff8cfe1891b5d63bd6	p_2b3d8c972768f2a190a1	1
q_9856b290885fdbff8eae	p_5ef871a1272297e740b6	1
q_9873637e1d77c33cada6	p_c5b95e80bcf8ee05b37e	1
q_9880f6ed438c065525ed	p_9e2fe4d386c6df94425a	1
q_98bc65d98944a17c1beb	p_0812213511d04e4c2ac3	1
q_98c27aff2df5d735c19f	p_0e3552d620fadb20d57a	1
q_98c9d8631274f54638d9	p_5c2aa428dc6d8ddf5177	1
q_98d03845ad75f3b5040d	p_5d485ec2f0500dfbdb93	1
q_98d0979b575c7f60e5b1	p_c00c3e76738d8d1936b5	1
q_98f0db9e9a5d1f135b97	p_38f4dd3364a7954d3014	1
q_9900d9ca5b0573d19528	p_73ccc612ad099a677daf	1
q_990f10add215fd8bba0b	p_58caa92314fdc02f1462	1
q_9961d5d4e0200149ed06	p_f29622b2d12a8a23d609	1
q_9996e9149fc8460d5e3e	p_6ed15cfb2b93184052b1	1
q_99aa0568ab78863b341d	p_1756a474e9cd06dc2656	1
q_9a0e5d39df1d1b772d3b	p_5734453e6fda5560e16a	1
q_9a33363b92cceb9f30aa	p_b6fda66a5536a83eeb60	1
q_9a3a02512e4cfc761440	p_44620583d1b1baa485b7	1
q_9a3fdf8feaf52b19626d	p_677a73e1f6452ab11561	1
q_9aac9721792c4e5e4f4f	p_4a2c11939a6e69f0778e	1
q_9ac408d72b2382d98ec5	p_96fa2e7bd4db28c700d6	1
q_9ad42db392f4c6083ef0	p_524d416ac47f413f7d57	1
q_9aea57501808c9353291	p_69ad8a363e8f07514559	1
q_9af4cd9650a9802aaa1d	p_3739d162252093c08bbf	1
q_9b09c535e087a7d035bd	p_5db84a36da04eb1f6c28	1
q_9b0a013727d40892b575	p_7c94fef36f01d35a0b03	1
q_9b3dcf707bb7f65cc983	p_fcdd6a9e4639d9362618	1
q_9b48c724a360454f4352	p_84ae152b40a31f50fec0	1
q_9b651ef4cb24196d3ad6	p_2ef8e5fe2bde450f26ed	1
q_9b7f438fe706f6139aa9	p_525ac8708927ac7f11ed	1
q_9b9ac635d790f203c7e4	p_60fbdf1df4192b4c92eb	1
q_9b9c57c760b286232c1e	p_0dd8975db10277d087d0	1
q_9c6386c90fd45f1553c8	p_b83835026ea4b02deb82	1
q_9c80624c9b04d2398903	p_772422e54d03794eea43	1
q_9cc45981438c1dea4ff5	p_7adeca5aaea50c25ff57	1
q_9cca95daab29406937f3	p_a0feed3f21b18c5dc934	1
q_9cca9912964434fbe6fd	p_ac1e3410f84df92177c5	1
q_9ce616994847e6439a0b	p_3d9c2e85ee0e09677728	1
q_9ce815679ca67df665df	p_a69f148349a52be63b1a	1
q_9cee772ed8d66efda223	p_5996e140c79705c81c60	1
q_9d2d059b7148bcef9e1c	p_287c269fa8b7fe467b89	1
q_9d7076ca201aa6245a90	p_eba851343edb1875f0cb	1
q_9d95b74ec52e1ddb9e5c	p_6fff74631fa5a162def1	1
q_9dd43fe328fa1f647663	p_b9631b55066c7f74c499	1
q_9dd7add1f4cc185ce246	p_dd30c5c2c4005a619f17	1
q_9de082e9899214eb7ff6	p_3e385bbd2e2993c32e27	1
q_9e04569a9c69a34b9252	p_ab07c9231003049a1ad5	1
q_9e1122023e6ec7569c64	p_05718d48768b015f7798	1
q_9e353535c564b5096748	p_16287f8017637cb3a65d	1
q_9e411458ba31fbb7c3a0	p_645d9d906daa2345f0b8	1
q_9e445c84df4983a3287e	p_001d22471f131baa4642	1
q_9e8393124dc8a4abae38	p_40ad3042f13f4d7b490c	1
q_9e933f1413373b6ac104	p_f070bb310b47ad7a2d21	1
q_9e979d0b8d24e5906e8e	p_c2595d57c605e22b70bc	1
q_9ead2c65e57680127c4d	p_4fa8b63cb1059ec56bf6	1
q_9ec9d45ff65cd39c45e1	p_fc305a8c52d55c5cdd59	1
q_9eead81b469108af8367	p_36e4f94a4d711542b3ff	1
q_9ef2cf548d5b122255eb	p_6f8a309b26c47ca08f04	1
q_9f012d796e614af0b9b3	p_85487c1083700f7244d9	1
q_9f01e3337de938354754	p_d808262f881395aecff5	1
q_9f02baba344d68e80c14	p_e13875f55cfbaee4179f	1
q_9f05ec94e0e4648a2582	p_ee48d5b0cddb71755acc	1
q_9f0dddb865a96043e091	p_8d481566f898095e9e2e	1
q_9f39683c433f76e65f75	p_2d44b5b4e0209ef26741	1
q_9f4ccf3def93e8d34d71	p_b59889ca4cebc482390e	1
q_9f5e2257bfb1907bbf97	p_6cd8c8c99350723e81aa	1
q_9f7f270008bc19ac338b	p_3a333afdbe39eb8c5563	1
q_9faf97ddc2c600e25f5a	p_8c6c8caf10315af33bfc	1
q_9fb56cf0095f72a49243	p_f9f55c3afacb2f70f419	1
q_9ff1870758a5c837fd2f	p_08ea2e5d44410aa925cf	1
q_a00cbf74486b9a0fa885	p_081492749c12cdaf0e0d	1
q_a00ec57114272c25aa4e	p_cc3685ad45b79450e784	1
q_a00fa3ddbc71f98a75e7	p_b972cc9cb8f02086db91	1
q_a0194bb586c15ff815b4	p_44bdd519da76772fa0d0	1
q_a048a5a32aebf7e1f1ef	p_e788b18b07abe3e79ff8	1
q_a066cdc5eee159f3cd18	p_a14151fcf2802303ba9e	1
q_a06b0beda95bcfd592e1	p_6eff07042e8d81ad28ae	1
q_a0b5eddb1d3a17e94851	p_7a6e9fdbca6cf9532f39	1
q_a0be8be6a6937b39f446	p_d91820f7315aff97d405	1
q_a0d8c6e5e919d3b523c4	p_49bc98e77e3fc0d69710	1
q_a0de4d5e26aad07c351a	p_6c2d55cdedbf8b1ca289	1
q_a0f09f49d7f5cd6f1269	p_6d714dcbe85971e2676f	1
q_a12e7a8590f5e54e4729	p_e1d02ebc10e92205e61d	1
q_a1308f84ca340d7da1f9	p_8fa9d31c4d6043763d88	1
q_a183c297f88ac0dc0786	p_10089c32d44a66ca45d5	1
q_a19011e30714daa2402a	p_15a62746429f3c3582aa	1
q_a1a2f84e024fc85237cc	p_240325608fe331a9e372	1
q_a1f134beab03c91d29d5	p_6edf9cee7eb53aae65d2	1
q_a1fd5b281675c706c4d8	p_fbb0cbe27208e8484efc	1
q_a203e22dcb7b8d598186	p_3c90fcb1255f77bb4315	1
q_a27abcbd3eeb46f96ea3	p_dbf508dc74791d1c3b49	1
q_a27af9a5f7988151a20b	p_d7ce9288db06ae5f63c3	1
q_a2a00d87d5464644d46d	p_6dde9df829299b7be136	1
q_a2b0e4463359a0281e0c	p_25e51a39ca1c6229cf1a	1
q_a2e098acc1354616187a	p_ac4a379bcaaac5414879	1
q_a2f4a2368ed969646595	p_00445e8a419a43e13ab7	1
q_a33f1c384b63f56a1f33	p_28df6dec71b36220956b	1
q_a369baefbad41e9518dc	p_a177a2678413fcbf3f8b	1
q_a3a5b4edc2bf43822680	p_954e6f916bca555a7a8a	1
q_a3aafb0f1adf372fcba3	p_ae712e9ab0917402317d	1
q_a3c0136a261eb493aa70	p_5fcc414b948cb265c7ee	1
q_a3efeb02fb2e356bb0bf	p_6def51b478987594b6ca	1
q_a422f411347c3d4a2d45	p_b9a8ffdecd6fa4b40161	1
q_a450c492bc7c0fa09d62	p_3d2bd94aa02bc366463f	1
q_a4582be5eef88eb6479d	p_e1fe5753c37b08624c10	1
q_a45f1c2f223ca98229e1	p_bd144bfa47321c6eacdf	1
q_a4bbb8a02b0bd8b45f99	p_b099ed980cba71aacca9	1
q_a4bdafa4eaf4a77aeaf5	p_b9821b3e7d3bd846f636	1
q_a568c6c716c641ce0117	p_d62c5390b3eb5027003c	1
q_a56f2e87b7727bb8b962	p_1a5b6e42a3c4172328ef	1
q_a57bfb947083f228fc67	p_86956e930c4f4c93ec85	1
q_a57cd898e004f1426893	p_1c38982394831b8df133	1
q_a57f143fbb0e14243773	p_d7197f58ecc9c90aec59	1
q_a58defe90d0ea2ccdead	p_e6387d1fd562a08cbf68	1
q_a5902c380b42188a4869	p_aea0597e165828a83ad6	1
q_a5ea3ea3477d3f792cd6	p_d25835e6498ff8405ec5	1
q_a642d5a19f0902504da6	p_3ad6a53a7099eb3b96d5	1
q_a64c00252f7703ec712e	p_50650362b09a3b7b8309	1
q_a681ededd842853ca3d5	p_d11096beb07f261a76d8	1
q_a69ea2c60d0dc292defa	p_7d909a186df2339d8f82	1
q_a6a3159af017f8260a48	p_8414d8f39cdcca50bca0	1
q_a6a7d844dac99d211440	p_0d0e51645a346563de61	1
q_a6ae9319f43d964b0951	p_2e77185543306b4b8acd	1
q_a6f9f8f02e8a8a2ee2ba	p_355236bd7b0d78189fa3	1
q_a6ffa7db3682a521edfd	p_0c945afe20c9b4b88b2a	1
q_a7448b2ab6dcdd447d48	p_1b8bf499c6af9c644e74	1
q_a753091bd9dbb17346a9	p_9549ad528ff0cf53faa8	1
q_a7bbe913899fa75b7cf8	p_057d1f44d9ae6d6bdf82	1
q_a7d2fbd79e62ad93bda3	p_99ed1040e850cff7f545	1
q_a815949a7615e7010c22	p_fd92e726f0bfa39e006b	1
q_a827e20594e1994f58a1	p_6aa3ba3a8198b3d7a4db	1
q_a83470eddd37983a09e3	p_9c8353b3839d737105cd	1
q_a83c20ae46bd09e7ca50	p_9db45ef42c967d893d0a	1
q_a878c174840b1f07b59b	p_f6583f6fae3ed9c2dbeb	1
q_a8cfc28236383f30c32e	p_bad43812ce913565a738	1
q_a8e961ea4ab44bfcbded	p_b6816d3c3be247b49927	1
q_a8febe774674016108b5	p_3f0881ee5e1b5d014739	1
q_a95f4b70560668e79bf0	p_17331075de3b6940a060	1
q_a960e9f93ccd965bfedc	p_5ff370130eb5e9f90d1a	1
q_a97afbc5bf7dcdbdbb1e	p_b6d1591cc2fb82db46d4	1
q_a9a841496c0d32fce9b2	p_f9b4d302c79484c926dc	1
q_aa07f0f1fe1717514668	p_240c4861cb12804e7518	1
q_aa246dc8f5b108686291	p_a2a9d94d956db002522c	1
q_aa54ce1b7a7cc5490966	p_4405deba38d08fa3d701	1
q_aa669ddeeb42ce8d0148	p_ebec698d197d095518f9	1
q_aa9303ab79408be0c291	p_c02624f9c9b38531bf96	1
q_aa9b73ea2343f31710ca	p_e1169f3ddde40af8f51d	1
q_aab0bbbf2350f72cbf2d	p_01ec4c02de9e52d0dd40	1
q_aabc3779a23b0d374ad5	p_b5154b75039d47e17f72	1
q_aad9e047786dd130a1b8	p_db12ad4f5fce45bfde2f	1
q_aae97b6d8eb49f46e2a1	p_bd621490bcb8ed425d03	1
q_aaee3e1f7cb65d8d75a9	p_c3a49787e0bfd275ba03	1
q_ab1ca60e6de173754eb4	p_6e375f6933828fc75e39	1
q_ab4dd3a1cde4a63a9bbb	p_49fc377ed1476684da5f	1
q_ab4f1247dc6b7222255a	p_477b590ccb338d8fafdc	1
q_ab53951f9421891555ab	p_efa15d14db0f50b01ee7	1
q_ab69a3a4fdc8d6c465a7	p_73cef2de85f3c206c906	1
q_ab81a106e4569f36e478	p_8d2b9c384fd7283dd25a	1
q_ab8f735313d64beaa559	p_a3f64bb7ccb3c7e4c0d9	1
q_ab906252bd7d3e090d16	p_d5c493e82f2acbf372af	1
q_aba4a5fbd46474365ea2	p_a460d825456c55e6e8de	1
q_abc7eae4d0e98304b9e9	p_54fb8b3c5b92a27c6a30	1
q_abe6e75ff67eb2fb98e7	p_0143547f148aa2857bc0	1
q_ac15fad8fc99524222c3	p_e7b31ca50966a3363ec4	1
q_ac5be81946dc6fc492f2	p_e61443c65e9ebd74c16b	1
q_ac67dda5fe590b14654b	p_04dc4acdb6c530eae063	1
q_acc0275187b0d954b4a2	p_929d0c74b48749ac6468	1
q_acca7a295293a7115bc3	p_a7b59225d42640db5f03	1
q_ace0d967f300585406e3	p_23a4166cf64ba7361173	1
q_ad0b2401bba2a5546fe7	p_de890334b4ccfa9eb62b	1
q_ad122df1aef73e0b42d8	p_dda250aac847c130e268	1
q_ad26ec1f86f52c8e6c34	p_a2d633bb6c9b63f5d045	1
q_ad578af6a4531030c2d2	p_2822259aa83c567aa071	1
q_ad67f9177d39471d6918	p_b4c662716f1be9402eb2	1
q_ada840eb68ba11a078e8	p_5df22fa988bae1517f3e	1
q_adc2b3ab7e76686c8eb5	p_3c8b8e077f11d6702fbb	1
q_add0558d2d10fbb8a29e	p_5a66581c99dab14e215f	1
q_ade4bb93029ac29d7568	p_fb9c6ad161cd4ed48d87	1
q_ae0903f96cea272432a7	p_c998b1de8702489be361	1
q_ae8eec1a9393b83403f1	p_f2a115f41f4764a880bd	1
q_ae9c04bf4095125b25d0	p_ab5abf672c4cb3557afb	1
q_aea9b6d8048abb7ee6cd	p_fc452e94d44bea6c5545	1
q_aebc860086fa3bbcce7f	p_86f69206950a8baa9a0b	1
q_aef84e1f7a13dc231f62	p_46359f400682f1a0eb24	1
q_af00b1909b2bd514f8ee	p_b52f43433d983ae2fecd	1
q_af16f74ee444b3d0782b	p_4d875a7707e431bbfcd2	1
q_af1d12d8c0b56aa04289	p_b2c8eda390f571491d50	1
q_af2d0068e27ed88f4fc3	p_71689706d45e5e569082	1
q_af3a4f7c4f08f2bd568b	p_e622f6c54a50e9605b04	1
q_af52fa203045913ceb20	p_5b0113d85dcaf5bcfe5b	1
q_afbb6824440ee9dcc12c	p_1d419464c78af4fb1a27	1
q_afcc3c398ea940631468	p_92d31756e889f79ea206	1
q_aff0daf907a6194f0415	p_9cf74d1776e351b3bbbf	1
q_b01f8838a4034ed5b0f2	p_10f67f5883daeb09fcc6	1
q_b02671d40a937f955edc	p_89d26656c32855e903f2	1
q_b03b8df3b4dadda4f9c7	p_f8fb05b3b304c6a99700	1
q_b0441cc19a0cc72ff24f	p_0a8bb741eada8497c7ab	1
q_b04807277d25361ef77c	p_c05f41e7a4f332f539e9	1
q_b07721b5e56d867517ac	p_cfd3af69c494ed0e3e69	1
q_b07ad3e117cb81130651	p_c5337e741b208ff12949	1
q_b08298a30be9f06af616	p_b51a02de1a160ff51b80	1
q_b0938514bf10da982f57	p_ed53613aade0c68da9a1	1
q_b095b73448cce10180a8	p_678e5ffec638754cd4af	1
q_b0a242eed2e7415dbfb2	p_49c3b3e5e38a5a93bdc1	1
q_b0b05ee3e96b6fb086bb	p_d69a701499de4a2c29c5	1
q_b0d22183e2d3d9de4476	p_2248b42688f140aadac5	1
q_b0e3679debc0062674f2	p_b7f0d3cc5f068d32298a	1
q_b0e62cc082172a7fa259	p_9f80b7bfb529eeaea954	1
q_b0e871e49a5baa7d2001	p_ef72ff1fbff010012d79	1
q_b104edd01b57eaa8bc20	p_60d8746c6c60b4f1b9cb	1
q_b109255cdc36363b482b	p_5f9a03ca95c49080fc38	1
q_b10a6796d98316bf88bb	p_edaba38be317992be897	1
q_b16a719d7095c340c2ff	p_8aa57d6c447f6a77a6d9	1
q_b1c86fdf73f8dfc8642a	p_f6dea8c45d0efa1ae09c	1
q_b1f4aa93b7cac2715770	p_e81f2c64faf8896fbba2	1
q_b2155d0bca293dbb29dc	p_bfd3fb963635cb1e1174	1
q_b25a55335cb5ab6b20a4	p_6dbbfe3edbe0fd062e7a	1
q_b26fd14f224b5152c005	p_0c3020d5706dd5b623b3	1
q_b2769c688436bc731bee	p_031f8ba0f69f1261723c	1
q_b293f9775f04b2260ea4	p_b925dca9bba676889e5e	1
q_b2feb6451cc94778a5c7	p_8684bd27fd032e287c9f	1
q_b309d7f3eef525c21329	p_53474fc6cb4d13a09900	1
q_b30b36f1d790d6272c36	p_f23326e7db397a50dede	1
q_b335817015be4c61c92d	p_077712ea702db99e6751	1
q_b349519c3057b7de1858	p_10b84843373f629d9c26	1
q_b376a3ae4f7eb136a0f5	p_93e5d8335c33afbdbcd7	1
q_b3785882e59b51603b27	p_775966a5668dbb86e1d9	1
q_b3913762a28fdac6a5a4	p_e16ce655873990227c47	1
q_b3a6e17e7bfbe9a5df71	p_42cd3cfc3cea4281e553	1
q_b3ed7af05a85d075b3a9	p_a9b0dfb8e7e8bea5d591	1
q_b3fe96efb9f54b051809	p_35a9445df00363f347ed	1
q_b4194caed0cbf3307db0	p_bcfd2428da30e5711ace	1
q_b41eedac887755d6edae	p_7a8627f8b62bd67ef88b	1
q_b420a9ead8c23cfbce56	p_37a5679e63a0a7ffc8d1	1
q_b43ebd2912effe8158be	p_9861f58c426100e42709	1
q_b44c55ec97d8991e2d9a	p_c2f5c289d5244aef9e94	1
q_b4511876774824eacff0	p_ffee2e4affbe667eed89	1
q_b4654252e1e7d8a9dd44	p_eb1db444bf8f01e08fd5	1
q_b4a9868a1b205a7c4f84	p_93334d19d6aefebc9561	1
q_b4c4f98491c9060ea880	p_15ee0a2d36475b7d79f6	1
q_b4c7cffbee0a3943185c	p_67371f20e5126adbc1b3	1
q_b4d4784e4f306cd318cc	p_683ae12ee80c74eafbb6	1
q_b53cc6eeb2dec1b484ed	p_addf5af538166f7bdf65	1
q_b560e335525752be923c	p_996d35a9622b45bfae81	1
q_b59eeb2f1ffe0e444bb3	p_32f9b01eafa522117241	1
q_b5b4c62bb8f444647472	p_63fbd1315f793965d181	1
q_b5fb5eec6666acd619ab	p_bb0b099a88c4d1474601	1
q_b5fc5a362684d083a70b	p_40b0c915cb3af32d2d6f	1
q_b60019e5dd96a4a191f0	p_cead747e76e07c29df03	1
q_b6471ad67455608813e2	p_6ffad129ba4cb307d00d	1
q_b64b61c4a35366f255b7	p_711e56218c6be9d539a3	1
q_b6539e03ca90608a594d	p_750e712b497ea3230d39	1
q_b65b007bd4e2f7e23889	p_43fc7382bae6157f23b1	1
q_b687af9ad9db6a62eecb	p_a81bf3f42c2d7ce802fb	1
q_b6a123d8ec8baa006835	p_670ff176b4c7ed7c15f8	1
q_b6a35816a5aedeecb580	p_6df4b580ca3c25a2b675	1
q_b6b3713522c86de3c7c0	p_c62641372d5cd0126c7d	1
q_b6c1c08626faca19e32f	p_82d0d2918ea38badc626	1
q_b6f65f478334289245fe	p_f53fa2d3a32483706ab9	1
q_b71c5a0738b1c83eeb71	p_9612403453ecb0e0de00	1
q_b730fc5c7d709cc5a0d9	p_89715e2e6ccdd8e74751	1
q_b74ee97f158efa9cd8b0	p_fe3f52c4a631e9c57b31	1
q_b782e003290e0502ad15	p_5596fb41668623f9ee37	1
q_b792a49d246c9aacca07	p_16bbdae1e36b7aca6525	1
q_b7d02df3c78c7d813043	p_67b3b9c9b379c63b79e6	1
q_b7ec2b949ae04fa1b5fb	p_f5c09a07cd25450db3f0	1
q_b81d9386b5a804ed0986	p_459076ae35fd53de9bce	1
q_b84c445951b8dc24ed2b	p_50467012e4dd74ee83ae	1
q_b8566225e888ffd5178d	p_c446e65b9fbbce491ec3	1
q_b857e1d7195af43d43fd	p_1323ec3253c19da0b427	1
q_b86f40ce7c59daf535c8	p_37e3fa83d8117e94a200	1
q_b878f11b1d7224bf2507	p_f52ed1f467444563bfd9	1
q_b888d63fdc9df11e0907	p_a8377ca20f7e752a28c7	1
q_b8c7c42ae812171f0fa5	p_0a0b19c5d2f3c44c7601	1
q_b8cd8704eadc06b37572	p_c3590944ad572683864a	1
q_b8e120cf79f47d1604d9	p_6783d8141df5267c0ff9	1
q_b8fb68cae3be5617be43	p_2e229773d0c18187b962	1
q_b94026d2a387b28dc662	p_fca96f41200979022675	1
q_b94f844a976b8d4572a1	p_3d3391d04307a3a42e5d	1
q_b97d24accb392ba6c8b1	p_3db95849d996db223860	1
q_b983f8f82bd7cfa4f0a1	p_aa3ba56eeb131de0c26e	1
q_b984500f0f1283d286f3	p_71ca09171a7e31b0f269	1
q_b9fbd0bc5818f9a53792	p_ab4bd913c31566a03006	1
q_ba040e41184144e44b09	p_0925fe7757753fb34c65	1
q_ba6bb29ce7789ef640e0	p_09a10f534821062f3eb5	1
q_ba6fb21241d0185bb50b	p_8f1aeb630e1031217f78	1
q_ba82e5c65bb70910304c	p_a19d3bce56f072ae9d17	1
q_ba838b9df78958be343b	p_f917a211eef2e8ab24cb	1
q_ba9aca8164c639ad3342	p_f7b4be676ebe1e0ecf85	1
q_baf3e6f5c76f6a388d34	p_4980c34ddbc4f688445b	1
q_bb5dcb0257816b276c3b	p_fee8edfaae5c5d2c1996	1
q_bb7798a0a6576fe1a16d	p_675230f4ce8377133827	1
q_bb7e794401bea8fed4f7	p_b03126e0bc378c3d36ea	1
q_bb9f347856d6e9df01f6	p_af9d2681de9042539b2d	1
q_bbe236640706459f060f	p_1e095c213eda2bd16603	1
q_bc2e1b83f959fa147aee	p_081136d9e57379f83865	1
q_bc305f24e5903b2447dd	p_e673f390418ebea2f014	1
q_bc3461439b6c2e57308f	p_0613f8a0e7f9dd4e54af	1
q_bc56b2a556bdda191585	p_e56e1611813b9607c581	1
q_bcb44b8901637e6f7348	p_e18596e87c8308d1bbd0	1
q_bd32c5b38d11685a3890	p_52ea30556c2eb2244244	1
q_bd59f3e325a3794d57ee	p_f0ce5b53973693cc3f2d	1
q_bdb3c977cc361481baf5	p_3a513cf6fce15bc59d55	1
q_bdc58601378604c59988	p_751652a4379cde4273c4	1
q_bdf7ca491fb1cea1ff05	p_7bb7c682923937a240b6	1
q_be33db2c3bb40059c8bf	p_ab98dd31df55b996be57	1
q_be4771282ccaa50ef0fb	p_863a85fc06dfa1a1f81d	1
q_be4fcf23ca3b99e1fe22	p_2fddd40cdb46d01e81ba	1
q_bec1635aa200d014da5b	p_67625ef8358bee89393c	1
q_bf016df38e48f122a16e	p_be9edf887f440532b056	1
q_bf2e75178bc939ce23f0	p_60ae1bde4bd1f24b7a70	1
q_bf31da2ed82cad817d78	p_05173f784d09de89b496	1
q_bf34a5d8598db97bec91	p_30b6f93fa6147747a37c	1
q_bf3799663c6e50d612fb	p_60eca9b0479eebefd7bf	1
q_bf3dac6bcd3db9ac021a	p_c530a24a45ac84cd0650	1
q_bf3dd6000b3773b4adb3	p_0330ec1f4ce2780fbf26	1
q_bf5401b7a0985bbd1b75	p_2f2fd9af9d310278d0be	1
q_bf5fffbd8cb7e2821388	p_8e5a981e8ad0722e7483	1
q_bf6a140272922440135d	p_fbf2d5cdbc425ca4180e	1
q_bf89bc4877ab1f551129	p_8a6b5c9b78af8dc31ab1	1
q_bf98dcc72cf1ffe7b351	p_5fb220aa92e669f22cbe	1
q_bfa70c25ab8b616b895a	p_6b2b92d4b7ede897944b	1
q_bfae7ae6ff97d8b3e6c3	p_9235f10dfd17b79dd04b	1
q_bfba067354cc474c92a4	p_f0a72bb096ec274bb74c	1
q_c00c14ea11cea1b30e3b	p_44cd15f393adf482e7c3	1
q_c03f026b92bb09bf05ac	p_327872fc37ccb4aba3d0	1
q_c08a6379b4f6470f13c8	p_4d5f4fc55f763f17cb99	1
q_c0a464b4e194c4680fb2	p_d09a96cb9e1e0fc8af6e	1
q_c0cb9d2c6eaf15096b74	p_413e23a7027f8c71b3f2	1
q_c0f315ce4ebd21b2f47f	p_beb16262a69e7ec1ba10	1
q_c0fb90bc7f176c6b5706	p_229a1e520ca23442f022	1
q_c10b2c370e441ba3b827	p_ab6fc8d892f63f7605b8	1
q_c147f83b2956ff0728e3	p_550b95ec8487b5c517e7	1
q_c14f59769c761fa89c6a	p_b2f474e880bf0d968524	1
q_c16425716e4729ed1a26	p_c0d027467856c99de845	1
q_c196197330ba603e22cc	p_a85037fdbb009265e91d	1
q_c1d70ab0dccee3176750	p_ad72cefd15f746f7282d	1
q_c1dd4db6b2ea73dd4340	p_7c835521bb30b1472a68	1
q_c1dedd79c9d3169ad0e9	p_ffa69728fbce7ef066d4	1
q_c227edd8499adc206355	p_1ff84e7ba223b3428b79	1
q_c22ee54d47dd4ad583a4	p_4ea6b7461bdc9a694348	1
q_c278d2cb1a26b3249f19	p_90ffcbe53621972f1c98	1
q_c29099eaffc6f4bcf19d	p_aa57e3260c2816e576dc	1
q_c2948670fdc27c603c09	p_0de87a9614056b56a915	1
q_c29cb6bbf7a2637dc1fb	p_aa6db8f130fe2a0d8d5a	1
q_c2b45e472be775b68d7d	p_e84794f92b500bcb4000	1
q_c2edb8b7dca914b5d5c6	p_6e445788a2d5956e7fae	1
q_c30defc0586cff52442b	p_728a792dd33f01767b40	1
q_c30ecde0359424fe36d8	p_2daf64aa2562efd50bcb	1
q_c3768c818633a7cfcd61	p_08a6d87fc6f0c1ebeb1a	1
q_c381dd942eb0390cdefe	p_2e282d77973ec5c0cc0d	1
q_c3dc425cd2eb82b8a3eb	p_cdbe3fa770ed244949b2	1
q_c3e8b55eeba40856e4f7	p_5b1bc664538634454e85	1
